id,ddG_PremPS,url
223R_219F,0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072016053469102964226
134R_133F,-0.85,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072016092464870719895
144R_143F,-0.82,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072016142033094892040
295R_294F,0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072016192067702888357
173R_178F,-0.8,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072016234792947425462
169R_168F,-0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072016273987415590060
206R_199F,-0.34,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072016320663239936837
205R_198F,-0.13,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072016363137535224626
224R_220F,-0.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072016405432176594704
282R_281F,0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072016455446384034720
304R_299F,0.91,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072016505265714854896
171R_180F,-0.25,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072016555023133512005
196R_201F,-0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072017004515945492591
217R_225F,-0.05,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072017043943409456761
259R_263F,0.7,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072017082963974327170
73R_79F,-0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072017125279422513792
265R_254F,0.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072017182476589026014
302R_300F,0.64,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072017233057075042771
55R_56F,0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072017283303428930960
175R_174F,-0.31,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072017333045037254619
203R_202F,-0.24,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072017375092964632288
218R_227F,-0.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072017425323172882149
60R_59F,0.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072017475693107067641
167R_170F,1.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072017541142677554145
259R_260F,0.75,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072018003186115226029
281R_279F,0.48,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072108431102359054768
318R_320F,-0.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072108480931358377502
254R_260F,-0.33,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072108545656931982623
72R_74F,0.43,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072108595455953699145
73R_74F,0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072109045204622067816
75R_80F,0.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072109095270238857580
59R_60F,0.49,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072109145580957788941
29R_28F,0.05,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072109195131885768666
33R_32F,0.63,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072109252205922797556
47R_46F,-0.91,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072109301659541583270
79R_80F,-0.13,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072109351728477791201
75R_71F,-0.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072109393813832478313
93R_92F,-0.48,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072109435984588559465
91R_93F,-0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072109490280553102610
302R_305F,0.53,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072109535954129307751
73R_70F,-0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072109585961243997607
201R_198F,0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072110050650240758375
225R_220F,0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072110100467613011124
179R_171F,0.46,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072110142778306700033
200R_196F,0.23,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072110185388565485517
193R_192F,2.73,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072110235250203044919
222R_217F,0.45,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072110281507958308834
300R_303F,0.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072110324010714568131
321R_322F,-0.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072110375392219635855
74R_72F,-0.46,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072110443778547129507
4R_2F,-0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072110490187293027028
70R_72F,0.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072111003155805869274
258R_261F,-0.75,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072111045789946927909
179R_176F,1.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072111095529565040613
200R_204F,0.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072111141969412545917
222R_223F,0.47,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072111181520700134927
319R_318F,-0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072111224465673079571
171R_177F,0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072111281981382642535
196R_205F,-0.05,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072111321616736356452
217R_224F,0.61,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072111363954182146105
76R_78F,0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072111402679541851796
235R_236F,0.63,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072111445043760975425
261R_263F,0.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072111483672821722334
255R_266F,-0.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072111530466972826098
114R_113F,0.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072111574097483243363
266R_254F,0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072112012603286113719
3R_1F,-0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072112055840125771634
171R_172F,0.8,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072112164675130525564
196R_197F,0.38,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072112203323569590338
217R_219F,0.82,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072112241998922547222
262R_257F,0.85,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072112284132142114211
256R_257F,0.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072112330436748168863
155R_160F,1.51,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072112380568425014108
161R_162F,0.44,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072112430654541206227
284R_282F,-0.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072112473392732873360
155R_157F,-1.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072112515719908838095
263R_265F,0.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072112570080883244046
265R_264F,-0.72,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072113020917162893442
118R_119F,-0.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072113063817740561353
284R_280F,-0.13,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072113110399156677128
178R_171F,0.57,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072113160081385394289
120R_117F,2.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072113202078252458297
142R_141F,1.44,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072113245129818632530
176R_171F,-0.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072113294810418859966
199R_196F,0.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072113334049963584489
204R_196F,-0.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072113372804426020430
221R_217F,0.53,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072113411741899547729
223R_217F,-0.22,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072113454323469459976
309R_310F,0.68,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072113493220112267635
303R_301F,-0.19,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072113554926780214033
257R_256F,0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072114005916396623151
90R_92F,-1.31,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072114055757461767400
58R_60F,-0.24,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072114110253861122450
298R_304F,-0.84,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072114160010075246033
27R_28F,0.31,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072114205676570281679
74R_80F,-0.89,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072114255378224643284
163R_164F,2.46,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072114310773417571618
70R_80F,0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072114354135355128396
2R_1F,0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072114400553615222467
263R_262F,-1.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072114513364132345144
294R_295F,-0.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072114560082971763166
179R_174F,0.23,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072115010183234319929
200R_202F,-0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072115053008858059308
222R_227F,-0.27,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072115095243614816341
322R_321F,0.6,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072115144919613311824
261R_258F,0.93,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072115205828410440847
264R_266F,0.65,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072115255323372723297
303R_293F,0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072115305522573810548
266R_256F,-0.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072115355637588365733
254R_257F,-0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072115410294405806868
72R_76F,0.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072115460119950393392
147R_148F,1.83,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072115505968972059864
75R_77F,-0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072115555800070475428
22R_21F,1.36,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072116010708209417639
29R_26F,0.91,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072116061168796711310
47R_45F,0.43,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072116110689146008565
79R_77F,-0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072116160324284760317
80R_77F,0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072116210070777416205
165R_162F,1.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072116260012808383641
254R_255F,0.62,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072116305586222693761
255R_254F,-0.44,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072116355084075186586
269R_270F,0.85,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072116404570213295079
297R_298F,0.45,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072116450761950175479
299R_298F,0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072116500338963029253
178R_179F,0.22,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072116545809663648113
199R_200F,0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072116592229508616672
221R_222F,0.22,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072117034362123621432
281R_283F,0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072117073073455375992
88R_91F,-0.0,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072117115414776175637
293R_302F,-1.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072117165436504362238
308R_310F,0.34,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072117215264107219887
299R_297F,0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072117292065540413697
173R_177F,0.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072117340413261814890
206R_205F,-0.05,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072117385093297168082
297R_304F,0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072117435563997025666
77R_80F,-0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072117493189654736333
117R_118F,-1.73,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072118420989057353517
100R_99F,1.65,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072118595569716249390
298R_297F,0.38,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072119055719524097784
264R_254F,0.42,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072119111207723887464
298R_295F,-0.5,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072119164813965678561
261R_260F,0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072119220949013262318
259R_261F,0.87,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072119272183393903079
93R_91F,0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072119322668219643169
305R_302F,-0.76,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072119365086488293527
75R_74F,0.43,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072119420188477720746
79R_74F,0.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072119491698111068450
93R_89F,0.38,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072119565674815603865
80R_74F,0.48,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072120030191456996958
173R_180F,-0.53,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072122444981565011698
206R_201F,-0.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072122520007034805103
176R_179F,-0.61,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072122575761327772946
204R_200F,-0.31,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072123023030445872162
223R_222F,-0.42,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072123084441117794293
243R_244F,-0.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072123145687607657179
301R_300F,-0.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072123223089868310256
197R_199F,-1.0,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072200250815475633496
278R_280F,-0.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072201051871923589798
259R_264F,0.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072201120561007484176
79R_75F,0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072201435649660880848
13R_12F,2.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072201493855876907112
17R_16F,2.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072201541057990231772
80R_75F,0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072202014891154637265
73R_78F,0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072202085786669306728
299R_304F,-0.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072203580579690927611
178R_174F,0.38,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072204030238976073814
199R_202F,-0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072204072331228905692
221R_227F,-0.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072204114433559742624
90R_88F,-0.62,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072204153280422037880
91R_89F,0.61,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072204195411381006096
136R_135F,0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072204245477600319202
264R_256F,0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072204295675806396150
77R_72F,0.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072204345670161773865
237R_236F,0.41,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072204393319165769539
262R_259F,0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072204424626387383069
178R_176F,1.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072204470882037385056
199R_204F,0.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072204513220666327114
221R_223F,0.52,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072204552034392625495
256R_259F,0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072204594680576870972
310R_309F,0.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072205044706040486427
312R_313F,-0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072205110267078579635
294R_297F,-0.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072205174429341469798
92R_91F,0.57,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072205213712779964825
265R_260F,0.13,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072205260502608600273
172R_178F,-1.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072205304262658118582
203R_198F,-0.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072205343875329432382
218R_220F,-0.44,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072205383110990475130
219R_221F,-1.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072205422807054297222
254R_259F,-0.97,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072205462238073747936
266R_264F,-0.42,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072205504349560625710
279R_281F,-0.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072205560258715500492
99R_100F,-1.75,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072206012025831270998
74R_73F,-0.24,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072206055034067077719
174R_175F,0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072206105979473486582
183R_182F,1.75,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072206152299793670348
190R_188F,2.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072206195064747581444
202R_203F,-0.21,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072206241796606851302
227R_218F,-0.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072206284215333846802
257R_263F,0.64,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072206323396911618357
302R_296F,0.8,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072206370390940184824
176R_174F,-0.36,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072206413271918166726
204R_202F,-0.25,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072206452317588926463
223R_227F,-0.75,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072206494593682142543
163R_161F,1.97,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072206534007682742431
160R_156F,0.78,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072206574007049982468
34R_36F,3.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072207025262388083889
46R_45F,0.94,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072207083238109828420
164R_162F,0.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072207125750647150760
241R_243F,-0.54,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072207175417088503056
304R_294F,0.87,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072207225050071403671
265R_263F,0.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072207274732854482595
177R_180F,-0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072207324808375346207
205R_201F,-0.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072207363448359675915
224R_225F,-0.19,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072207402400063707146
311R_309F,0.65,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072207550569513498883
71R_79F,0.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072208012454920117057
77R_73F,0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072208054831466037684
257R_258F,0.91,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072208104809869869363
180R_175F,0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072208150681659241884
201R_203F,0.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072208193457342434214
225R_218F,0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072208232963302770770
119R_121F,1.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072208272392371441552
4R_1F,-0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072208314730320038093
263R_257F,-0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072208432708227226601
298R_294F,0.57,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072208474860679980836
27R_26F,0.23,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072208524414481644259
74R_77F,-0.69,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072208570452637995417
163R_162F,1.64,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072209020214342582030
70R_77F,0.19,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072209065917108197464
71R_70F,-0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072209115309309725522
244R_243F,0.72,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072209170275005728077
200R_198F,-0.05,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072209213164932136708
222R_220F,-0.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072209252105180174596
283R_280F,-0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072209294215428029731
113R_116F,-0.44,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072209340328323375352
171R_179F,-0.39,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072209385983139067411
196R_200F,-0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072209432077854300645
217R_222F,-0.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072209474375592710725
76R_72F,-0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072209512963354256366
70R_73F,0.39,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072209555301326092277
119R_117F,2.71,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072210004854255553786
78R_72F,-0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072210054673689302437
89R_93F,-0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072210092860943908629
301R_305F,0.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072210134800982907752
263R_259F,-0.87,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072210184255111109870
269R_268F,0.47,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072210230713258311061
166R_168F,-1.94,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072210280266711726069
261R_255F,0.95,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072210325697716597614
34R_35F,-0.88,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072210375289729578146
74R_75F,-0.5,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072210425197735881213
92R_89F,0.99,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072210475131361558808
171R_178F,-0.62,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072210525132179756721
70R_75F,0.25,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072210574727910582544
196R_199F,-0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072211020923753157271
198R_199F,0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072211063097604600890
217R_221F,-0.41,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072211105115340861401
220R_221F,0.4,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072211154844167850047
280R_281F,0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072211194116221007808
324R_325F,-0.81,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072213175434236435935
170R_169F,0.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072213225485104448555
266R_263F,-0.0,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072213280304803735229
264R_263F,0.34,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072213331724729097200
171R_174F,-0.27,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072213375108065534210
196R_202F,-0.55,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072213431318062949886
217R_227F,-0.94,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072213482411075684970
262R_266F,0.73,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072213541077470358031
256R_266F,0.85,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072213585957898908945
29R_27F,0.95,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072214051173735311147
165R_163F,0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072214115826176777748
255R_258F,0.26,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072214180097476076351
284R_278F,0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072214244439310900836
305R_300F,0.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072214293321223388635
257R_260F,0.54,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072214341726863127718
270R_268F,-0.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072214392026888385979
120R_119F,-0.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072214442226054746968
58R_59F,-0.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072214492905168302911
321R_323F,-0.26,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072214542438175410920
300R_302F,-1.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072215010704243345837
117R_120F,-1.64,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072215063791548297327
141R_142F,-1.24,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072215105910713302979
76R_80F,-0.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072215162677897978984
78R_80F,-0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072215212355222207644
76R_71F,-0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072215262276344359069
169R_167F,-0.71,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072215305617389259755
78R_71F,-0.45,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072215355601295342716
254R_266F,0.27,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072215405643939897538
170R_166F,1.65,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072215455073559751304
334R_333F,-0.93,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072215504873188001258
