id,ddG_DynaMut2,url
281R_283F,0.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580412295
88R_91F,0.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580416192
293R_302F,-0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580420023
308R_310F,0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580423843
299R_297F,1.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580426653
173R_177F,-0.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580429404
206R_205F,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580432083
297R_304F,0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580434798
77R_80F,0.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580437899
299R_304F,1.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580440591
178R_174F,-0.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258044348
199R_202F,-0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580446307
221R_227F,-0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580448975
117R_118F,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580451665
100R_99F,-2.58,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258045546
298R_297F,-1.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580458371
264R_254F,-2.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580461244
298R_295F,-1.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580464051
261R_260F,-1.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580468063
259R_261F,-0.78,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580472296
93R_91F,-0.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580476156
305R_302F,-0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580478873
75R_74F,-1.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580481703
90R_88F,-0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580484677
79R_74F,-0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580487545
93R_89F,-0.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580491415
80R_74F,-0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580494644
91R_89F,0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580497663
136R_135F,0.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580500699
264R_256F,0.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580503462
77R_72F,0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580507407
237R_236F,-0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580510521
262R_259F,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258051320
178R_176F,-0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580517111
199R_204F,-0.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580519741
221R_223F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580522351
256R_259F,-1.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580525311
173R_180F,-1.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580529189
206R_201F,-0.89,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580532165
176R_179F,0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580534905
204R_200F,1.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580537585
223R_222F,1.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580540345
243R_244F,-2.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258054321
301R_300F,-0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580546189
310R_309F,-0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580548888
312R_313F,0.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580551939
294R_297F,-1.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580554619
92R_91F,-0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580557489
265R_260F,-1.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580561288
172R_178F,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580565325
197R_199F,-1.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580568002
203R_198F,-0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580570916
218R_220F,-0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580573592
219R_221F,-1.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580576429
254R_259F,-1.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580579319
266R_264F,-0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580583249
278R_280F,0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258058637
259R_264F,-0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580589364
279R_281F,-1.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580593179
79R_75F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580597226
13R_12F,-2.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580601442
17R_16F,-1.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580604105
80R_75F,0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580606837
73R_78F,0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580609532
99R_100F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580612215
74R_73F,-0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580615948
174R_175F,1.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580619731
183R_182F,-1.9,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580622458
190R_188F,-2.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580625188
202R_203F,1.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580627832
227R_218F,1.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580630485
257R_263F,-1.95,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580633162
302R_296F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580636945
176R_174F,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580640806
204R_202F,-0.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580643462
223R_227F,-0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580646155
163R_161F,-3.7,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580648837
160R_156F,-1.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580652882
173R_172F,-0.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258065663
206R_197F,-0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580659331
282R_279F,-0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580662016
300R_293F,-0.66,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580664765
320R_318F,-0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580667442
90R_91F,-0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580670124
28R_26F,-0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580672729
34R_36F,-2.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580675428
46R_45F,-0.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580678088
164R_162F,-1.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580680677
241R_243F,-1.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580684468
304R_294F,-0.7,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580688485
265R_263F,-2.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580691187
177R_180F,-0.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580693988
205R_201F,-0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580696648
224R_225F,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580699307
311R_309F,-0.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580701994
71R_79F,-0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580705781
77R_73F,0.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580708454
257R_258F,-1.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580711034
180R_175F,1.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580714694
201R_203F,0.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580717359
225R_218F,0.84,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580720056
119R_121F,-1.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580722592
4R_1F,-0.89,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580726511
263R_257F,-0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580733009
298R_294F,-1.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580736741
27R_26F,-2.66,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580740557
74R_77F,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580743209
163R_162F,-3.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580745869
70R_77F,-0.66,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580748769
71R_70F,-0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580752428
244R_243F,-1.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580755101
200R_198F,-0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580758893
222R_220F,0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580761569
283R_280F,-0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580764427
113R_116F,-1.85,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580767128
171R_179F,-0.58,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580770901
196R_200F,-0.66,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580773781
217R_222F,-0.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580776488
76R_72F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258077915
70R_73F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580781845
119R_117F,-3.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580784842
78R_72F,-0.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258078769
89R_93F,-0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580790504
301R_305F,0.9,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580793162
263R_259F,-0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580795812
269R_268F,-0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580799496
166R_168F,-0.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580802152
261R_255F,-1.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580805967
34R_35F,-0.78,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580809769
74R_75F,-0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580812416
92R_89F,0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580815073
171R_178F,-0.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580817705
70R_75F,0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258082035
196R_199F,-0.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580823031
198R_199F,-0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580825695
217R_221F,-0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580828357
220R_221F,-0.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580830902
280R_281F,-0.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580833543
324R_325F,-1.7,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580836221
170R_169F,-1.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258083891
266R_263F,-3.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580842942
264R_263F,-3.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258084581
171R_174F,-0.79,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580848675
196R_202F,-0.78,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580851333
217R_227F,-0.91,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580853998
72R_79F,-0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580856658
262R_266F,-0.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258085933
256R_266F,-1.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580863119
29R_27F,-0.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580866924
165R_163F,-1.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580869536
255R_258F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580873379
284R_278F,-0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258087633
305R_300F,-0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258087911
257R_260F,-0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580881732
270R_268F,0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580885494
120R_119F,-1.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580888177
58R_59F,-0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580891885
321R_323F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580894556
300R_302F,0.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580897144
117R_120F,0.95,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580899805
141R_142F,-0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580903525
76R_80F,0.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580907291
78R_80F,-0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580910108
76R_71F,0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580912961
169R_167F,-0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580915852
78R_71F,-0.85,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580919643
254R_266F,-1.72,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580922328
170R_166F,-2.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580926321
334R_333F,-1.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580929989
166R_169F,-0.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580932552
266R_258F,-2.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580935354
255R_263F,-1.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580939077
258R_265F,1.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580942879
75R_76F,-0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580946044
114R_116F,-2.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580948726
310R_311F,-2.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258095288
161R_163F,-0.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580956642
262R_254F,-0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580959467
167R_166F,-3.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580962533
256R_254F,-2.6,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580966563
293R_300F,-0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580970713
255R_260F,0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580973588
173R_179F,-0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580976494
206R_200F,0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580979294
282R_283F,0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580981996
121R_120F,-0.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580984568
160R_155F,-0.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580988308
77R_74F,-1.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580992059
148R_147F,-2.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580994735
191R_192F,-1.67,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580998532
260R_255F,-1.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581001068
172R_180F,-0.7,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581004873
197R_201F,-0.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581007544
219R_225F,-0.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581010197
198R_201F,-0.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581012891
220R_225F,-0.67,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581015578
254R_262F,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581018603
189R_188F,-1.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581022643
266R_260F,-1.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581025301
297R_294F,1.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258102900
264R_260F,-1.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581031677
299R_294F,1.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581035697
265R_261F,-2.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581038377
72R_70F,1.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581042328
35R_34F,-0.78,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581044977
167R_168F,-1.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581047643
199R_198F,-0.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581051646
204R_198F,-0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581054301
221R_220F,-0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581057126
223R_220F,-0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581059789
281R_280F,-0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581062995
315R_316F,-0.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581065965
268R_269F,-0.79,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581069769
262R_264F,-0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581072441
298R_299F,-1.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581076248
256R_264F,-1.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581078936
79R_76F,-0.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581081544
173R_176F,-0.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581084225
206R_204F,-0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581086779
80R_76F,0.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581089645
77R_75F,0.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258109231
296R_301F,0.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581094977
258R_255F,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581097636
172R_177F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581101375
197R_205F,-0.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581104426
219R_224F,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581107194
198R_205F,0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581109864
220R_224F,0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581112669
320R_319F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581115584
260R_257F,-0.67,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581118253
162R_161F,-1.67,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581122141
319R_320F,-0.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581124853
28R_27F,0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581127756
164R_163F,-1.29,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
296R_293F,-0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581135197
116R_113F,-2.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581138028
157R_156F,-3.77,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581140894
198R_197F,-1.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581143662
220R_219F,-1.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581146249
280R_279F,-1.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581149131
36R_34F,0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581152114
73R_72F,-0.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258115504
257R_261F,-0.68,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
260R_259F,-0.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581162156
262R_256F,0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581165245
167R_169F,-1.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581169389
76R_73F,-0.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581173564
78R_73F,-0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581176512
173R_174F,-1.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581179462
206R_202F,-0.89,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581182081
188R_189F,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581185244
74R_71F,-1.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581188067
263R_254F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581190958
76R_75F,0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581194067
70R_71F,-0.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581198144
258R_257F,-1.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258120101
156R_160F,-1.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581204131
172R_173F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581208079
197R_206F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581210834
157R_160F,-3.84,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581213655
198R_206F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581216594
279R_282F,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581219704
171R_173F,-0.06,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
196R_206F,-0.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581379164
280R_282F,-0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258138239
301R_296F,-0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581385261
301R_303F,0.73,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581388113
177R_171F,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581390805
205R_196F,-0.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581393443
224R_217F,-0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581396317
265R_255F,-2.67,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581399179
278R_284F,0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581403013
302R_301F,0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581405799
56R_55F,-1.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581408677
73R_80F,-0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258141126
257R_264F,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162581413925
