id,ddG_DynaMut2,url
199R_200F,0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668238443
221R_222F,0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266824122
281R_283F,0.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266824406
88R_91F,0.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668246936
293R_302F,-0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668249813
308R_310F,0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668252674
299R_297F,1.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668255871
173R_177F,-0.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668258996
206R_205F,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668261836
297R_304F,0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668264761
77R_80F,0.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668267641
299R_304F,1.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668270452
178R_174F,-0.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668274213
199R_202F,-0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668277088
221R_227F,-0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668279901
117R_118F,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668282785
100R_99F,-2.58,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668286914
298R_297F,-1.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668289815
264R_254F,-2.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266829308
298R_295F,-1.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668296379
261R_260F,-1.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668300337
259R_261F,-0.78,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668303233
93R_91F,-0.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668307013
305R_302F,-0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668310143
75R_74F,-1.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668313827
90R_88F,-0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668317491
79R_74F,-0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668320767
93R_89F,-0.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668323631
80R_74F,-0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668327593
91R_89F,0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668331535
136R_135F,0.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266833553
264R_256F,0.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668338432
77R_72F,0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668342221
237R_236F,-0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668345378
262R_259F,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668348292
178R_176F,-0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668351421
199R_204F,-0.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668354395
221R_223F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668357633
256R_259F,-1.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668360233
173R_180F,-1.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668364242
206R_201F,-0.89,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668366884
176R_179F,0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668369768
204R_200F,1.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668372408
223R_222F,1.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668375147
243R_244F,-2.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668378131
301R_300F,-0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668381147
310R_309F,-0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668384032
312R_313F,0.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668387033
294R_297F,-1.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668389879
92R_91F,-0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668393052
265R_260F,-1.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668396054
172R_178F,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668400379
197R_199F,-1.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668403011
203R_198F,-0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668406058
218R_220F,-0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668408686
219R_221F,-1.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668411567
254R_259F,-1.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668414637
266R_264F,-0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668417428
278R_280F,0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668421295
259R_264F,-0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668424297
279R_281F,-1.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668427308
79R_75F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668430951
13R_12F,-2.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668434315
17R_16F,-1.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668437119
80R_75F,0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668440402
73R_78F,0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668443303
99R_100F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668446207
74R_73F,-0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668449071
174R_175F,1.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668453174
183R_182F,-1.9,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668455864
190R_188F,-2.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668458966
202R_203F,1.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668461852
227R_218F,1.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668464757
257R_263F,-1.95,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668467941
302R_296F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668471062
176R_174F,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668474095
204R_202F,-0.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668476992
223R_227F,-0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668479638
163R_161F,-3.7,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668482682
160R_156F,-1.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668485726
173R_172F,-0.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668489769
206R_197F,-0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668492881
282R_279F,-0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266849574
300R_293F,-0.66,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668499807
320R_318F,-0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668502973
90R_91F,-0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668506079
28R_26F,-0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668508921
34R_36F,-2.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668511784
46R_45F,-0.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668514468
164R_162F,-1.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668517162
241R_243F,-1.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668520094
304R_294F,-0.7,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266852433
265R_263F,-2.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668527192
177R_180F,-0.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668530042
205R_201F,-0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668533149
224R_225F,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668536005
311R_309F,-0.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668539331
71R_79F,-0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668542135
77R_73F,0.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668545146
257R_258F,-1.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668548327
180R_175F,1.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668552397
201R_203F,0.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668555271
225R_218F,0.84,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266855861
119R_121F,-1.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668561713
4R_1F,-0.89,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668564753
263R_257F,-0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668572562
298R_294F,-1.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668575949
27R_26F,-2.66,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668578755
74R_77F,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668582056
163R_162F,-3.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668585021
70R_77F,-0.66,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668589178
71R_70F,-0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668592317
244R_243F,-1.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668595327
200R_198F,-0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668598266
222R_220F,0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668601352
283R_280F,-0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668604682
113R_116F,-1.85,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668607817
171R_179F,-0.58,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668610812
196R_200F,-0.66,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668613937
217R_222F,-0.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668617306
76R_72F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668620431
70R_73F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668623269
119R_117F,-3.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266862621
78R_72F,-0.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668629375
89R_93F,-0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668632254
301R_305F,0.9,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668635701
263R_259F,-0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668639826
269R_268F,-0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668643182
166R_168F,-0.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668646318
261R_255F,-1.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668650493
34R_35F,-0.78,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668654516
74R_75F,-0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668657174
92R_89F,0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668660015
171R_178F,-0.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668662901
70R_75F,0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266866595
196R_199F,-0.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668668785
198R_199F,-0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668671707
217R_221F,-0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668674255
220R_221F,-0.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668677097
280R_281F,-0.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668679796
324R_325F,-1.7,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668682693
170R_169F,-1.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668685706
266R_263F,-3.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668688742
264R_263F,-3.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668691626
171R_174F,-0.79,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668695418
196R_202F,-0.78,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668698114
217R_227F,-0.91,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668700765
72R_79F,-0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668703616
262R_266F,-0.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668707592
256R_266F,-1.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668711637
29R_27F,-0.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668714718
165R_163F,-1.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668718709
255R_258F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668722734
284R_278F,-0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668726509
305R_300F,-0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668730505
257R_260F,-0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668733376
270R_268F,0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668737443
120R_119F,-1.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668740324
58R_59F,-0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668743208
321R_323F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668745985
300R_302F,0.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668748845
117R_120F,0.95,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668751884
141R_142F,-0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668755807
76R_80F,0.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668758884
78R_80F,-0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668761749
76R_71F,0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668764546
169R_167F,-0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668767442
78R_71F,-0.85,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668771572
254R_266F,-1.72,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668774365
170R_166F,-2.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668778311
334R_333F,-1.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668781157
166R_169F,-0.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668784001
266R_258F,-2.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668787625
255R_263F,-1.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668941584
258R_265F,1.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669020067
75R_76F,-0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669097499
114R_116F,-2.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669100848
310R_311F,-2.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669104093
161R_163F,-0.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669107432
262R_254F,-0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669111217
167R_166F,-3.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669114109
256R_254F,-2.6,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669117246
293R_300F,-0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669120043
255R_260F,0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669122918
173R_179F,-0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669126802
206R_200F,0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669129712
282R_283F,0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669132671
121R_120F,-0.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669135562
160R_155F,-0.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669139799
77R_74F,-1.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669143969
148R_147F,-2.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669146639
191R_192F,-1.67,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669150763
260R_255F,-1.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669153673
172R_180F,-0.7,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669157578
197R_201F,-0.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669160468
219R_225F,-0.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669163759
198R_201F,-0.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669166411
220R_225F,-0.67,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669169514
254R_262F,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669172153
189R_188F,-1.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669175072
266R_260F,-1.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266917777
297R_294F,1.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266918111
264R_260F,-1.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669183903
299R_294F,1.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669186863
265R_261F,-2.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669190691
72R_70F,1.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669193607
35R_34F,-0.78,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266919760
167R_168F,-1.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266920025
199R_198F,-0.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669203036
204R_198F,-0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669205843
221R_220F,-0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266920864
223R_220F,-0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669211683
281R_280F,-0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669214301
315R_316F,-0.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669217822
268R_269F,-0.79,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669221678
262R_264F,-0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669224335
298R_299F,-1.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669228372
256R_264F,-1.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669232262
79R_76F,-0.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669235121
173R_176F,-0.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669238944
206R_204F,-0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669241495
80R_76F,0.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669244292
77R_75F,0.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669247056
296R_301F,0.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669249855
258R_255F,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669253977
172R_177F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266925786
197R_205F,-0.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669260806
219R_224F,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669263672
198R_205F,0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266926635
220R_224F,0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669269027
320R_319F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669271977
260R_257F,-0.67,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669274815
162R_161F,-1.67,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669278593
319R_320F,-0.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669282862
28R_27F,0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669285533
164R_163F,-1.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669288519
296R_293F,-0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669292313
116R_113F,-2.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669296104
157R_156F,-3.77,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669299853
198R_197F,-1.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669303623
220R_219F,-1.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669306302
280R_279F,-1.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669309136
36R_34F,0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669311803
73R_72F,-0.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669314699
257R_261F,-0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669317629
260R_259F,-0.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669320461
262R_256F,0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266932328
167R_169F,-1.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669326176
76R_73F,-0.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669330293
78R_73F,-0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669332968
173R_174F,-1.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669335823
206R_202F,-0.89,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669338678
188R_189F,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669341345
74R_71F,-1.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669344007
263R_254F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669347997
76R_75F,0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669352019
70R_71F,-0.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669354864
258R_257F,-1.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669358631
156R_160F,-1.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669361422
172R_173F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669365244
197R_206F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669368036
157R_160F,-3.84,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669370692
198R_206F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266937356
279R_282F,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266937635
171R_173F,-0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669380151
196R_206F,-0.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669382803
280R_282F,-0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669385661
301R_296F,-0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669389592
301R_303F,0.73,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669392432
177R_171F,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669396423
205R_196F,-0.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669399042
224R_217F,-0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669402078
265R_255F,-2.67,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669404712
278R_284F,0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669408724
302R_301F,0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669412683
56R_55F,-1.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669416407
73R_80F,-0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162669420069
257R_264F,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266942379
